,y,x,y_test_pred
4085,23.44050427652218,85.46603054148073,9.38104
4086,23.440234781936944,85.46603054148073,7.6333733
4087,23.439965287351708,85.46603054148073,7.156188
4088,23.43969579276647,85.46603054148073,7.97754
4089,23.439426298181235,85.46603054148073,7.97754
4090,23.439156803596,85.46603054148073,7.156188
4091,23.438887309010767,85.46603054148073,10.162035
4092,23.43861781442553,85.46603054148073,10.162035
4093,23.438348319840294,85.46603054148073,10.162035
4094,23.438078825255058,85.46603054148073,7.7535996
4095,23.437809330669822,85.46603054148073,9.224259
4096,23.437539836084586,85.46603054148073,5.5475836
4097,23.43727034149935,85.46603054148073,6.6844826
4120,23.431071966038925,85.46603054148073,1.8672951
4121,23.43080247145369,85.46603054148073,1.8672951
4122,23.430532976868452,85.46603054148073,1.8672951
4123,23.430263482283216,85.46603054148073,1.8672951
4307,23.433766911891283,85.46630003606596,4.222248
4308,23.433497417306047,85.46630003606596,4.222248
4420,23.456404457051097,85.4665695306512,7.97754
4421,23.45613496246586,85.4665695306512,7.97754
4422,23.455865467880624,85.4665695306512,7.97754
4423,23.455595973295388,85.4665695306512,9.474533
4424,23.455326478710152,85.4665695306512,9.950214
4425,23.455056984124916,85.4665695306512,7.7021456
4426,23.45478748953968,85.4665695306512,6.071422
4427,23.454517994954443,85.4665695306512,8.512902
4428,23.454248500369207,85.4665695306512,8.091852
4429,23.45397900578397,85.4665695306512,6.564143
4430,23.45370951119874,85.4665695306512,10.042089
4431,23.453440016613502,85.4665695306512,6.180231
4432,23.453170522028266,85.4665695306512,10.373715
4433,23.45290102744303,85.4665695306512,7.766445
4434,23.452631532857794,85.4665695306512,7.766445
4435,23.452362038272557,85.4665695306512,9.942786
4436,23.45209254368732,85.4665695306512,9.942786
4437,23.451823049102085,85.4665695306512,3.5228508
4438,23.45155355451685,85.4665695306512,3.4327126
4439,23.451284059931613,85.4665695306512,3.4327126
4440,23.451014565346377,85.4665695306512,3.4327126
4441,23.450745070761144,85.4665695306512,2.0326054
4442,23.450475576175908,85.4665695306512,3.0745971
4465,23.444277200715483,85.4665695306512,4.222248
4466,23.444007706130247,85.4665695306512,4.222248
4467,23.44373821154501,85.4665695306512,4.222248
4468,23.443468716959774,85.4665695306512,4.222248
4469,23.44319922237454,85.4665695306512,4.222248
4766,23.469340197142415,85.46710851982166,1.8672951
4767,23.46907070255718,85.46710851982166,1.8672951
4768,23.468801207971946,85.46710851982166,3.5228508
4769,23.46853171338671,85.46710851982166,3.4327126
4770,23.468262218801474,85.46710851982166,6.23435
4771,23.467992724216238,85.46710851982166,6.180231
4772,23.467723229631,85.46710851982166,5.998167
4773,23.467453735045765,85.46710851982166,3.2769358
4774,23.46718424046053,85.46710851982166,7.930268
4775,23.466914745875293,85.46710851982166,7.930268
4776,23.466645251290057,85.46710851982166,5.4763207
4777,23.46637575670482,85.46710851982166,6.985982
4778,23.466106262119585,85.46710851982166,4.887595
4779,23.465836767534352,85.46710851982166,4.662907
4780,23.465567272949116,85.46710851982166,4.6660256
4781,23.46529777836388,85.46710851982166,3.5694911
4782,23.465028283778643,85.46710851982166,5.612906
4783,23.464758789193407,85.46710851982166,9.270388
4784,23.46448929460817,85.46710851982166,9.270388
4785,23.464219800022935,85.46710851982166,9.270388
4786,23.4639503054377,85.46710851982166,7.806718
4787,23.463680810852463,85.46710851982166,7.806718
4810,23.457482435392038,85.46710851982166,7.6260967
4811,23.4572129408068,85.46710851982166,7.6260967
4812,23.45694344622157,85.46710851982166,10.162035
4813,23.456673951636333,85.46710851982166,7.97754
4814,23.456404457051097,85.46710851982166,7.97754
5112,23.429185503942275,85.4673780144069,1.8672951
5113,23.42891600935704,85.4673780144069,1.8672951
5114,23.428646514771803,85.4673780144069,6.23435
5115,23.428377020186566,85.4673780144069,3.303788
5116,23.42810752560133,85.4673780144069,4.7635007
5117,23.427838031016094,85.4673780144069,3.7485254
5118,23.427568536430858,85.4673780144069,4.667273
5119,23.42729904184562,85.4673780144069,5.488664
5120,23.427029547260386,85.4673780144069,5.6272616
5121,23.426760052675153,85.4673780144069,5.705652
5122,23.47958099138138,85.46764750899214,3.8281734
5123,23.479311496796143,85.46764750899214,5.6493506
5124,23.479042002210907,85.46764750899214,5.6272616
5125,23.47877250762567,85.46764750899214,5.488664
5126,23.478503013040434,85.46764750899214,5.476545
5127,23.4782335184552,85.46764750899214,5.5009685
5128,23.477964023869966,85.46764750899214,8.954247
5129,23.47769452928473,85.46764750899214,9.270388
5130,23.477425034699493,85.46764750899214,9.270388
5131,23.477155540114257,85.46764750899214,7.806718
5132,23.47688604552902,85.46764750899214,7.806718
5154,23.470957164653832,85.46764750899214,1.8672951
5155,23.470687670068596,85.46764750899214,6.23435
5156,23.47041817548336,85.46764750899214,6.23435
5157,23.470148680898124,85.46764750899214,6.23435
5158,23.469879186312887,85.46764750899214,6.23435
5159,23.46960969172765,85.46764750899214,4.222248
5396,23.45882990831822,85.46791700357738,7.97754
5457,23.44239073861883,85.46791700357738,7.480137
5458,23.442121244033594,85.46791700357738,5.554248
5459,23.44185174944836,85.46791700357738,4.8120413
5460,23.441582254863125,85.46791700357738,9.224259
5461,23.44131276027789,85.46791700357738,9.700932
5462,23.441043265692652,85.46791700357738,6.640079
5463,23.440773771107416,85.46791700357738,6.640079
5464,23.44050427652218,85.46791700357738,6.640079
5465,23.440234781936944,85.46791700357738,6.657084
5466,23.439965287351708,85.46791700357738,6.676864
5467,23.43969579276647,85.46791700357738,7.9522543
5468,23.439426298181235,85.46791700357738,15.481128
5469,23.439156803596,85.46791700357738,10.591257
5470,23.438887309010767,85.46791700357738,4.00946
5471,23.43861781442553,85.46791700357738,3.7734923
5472,23.438348319840294,85.46791700357738,5.488664
5473,23.438078825255058,85.46791700357738,3.4023046
5474,23.437809330669822,85.46791700357738,3.4327126
5475,23.437539836084586,85.46791700357738,3.4327126
5476,23.43727034149935,85.46791700357738,4.594368
5477,23.437000846914113,85.46791700357738,3.1146786
5498,23.43134146062416,85.46791700357738,1.8672951
5499,23.431071966038925,85.46791700357738,1.8672951
5500,23.43080247145369,85.46791700357738,3.4327126
5501,23.430532976868452,85.46791700357738,3.4327126
5502,23.430263482283216,85.46791700357738,3.4327126
5503,23.42999398769798,85.46791700357738,3.1714554
5504,23.429724493112747,85.46791700357738,3.5285077
5505,23.42945499852751,85.46791700357738,1.8672951
5506,23.429185503942275,85.46791700357738,4.222248
5507,23.42891600935704,85.46791700357738,1.8672951
5740,23.47230463758001,85.46845599274785,7.806718
5741,23.472035142994777,85.46845599274785,7.806718
5742,23.47176564840954,85.46845599274785,7.806718
5803,23.455326478710152,85.46845599274785,4.222248
5804,23.455056984124916,85.46845599274785,6.23435
5805,23.45478748953968,85.46845599274785,4.6660256
5806,23.454517994954443,85.46845599274785,4.5657144
5807,23.454248500369207,85.46845599274785,3.7734923
5808,23.45397900578397,85.46845599274785,3.8281734
5809,23.45370951119874,85.46845599274785,5.705652
5810,23.453440016613502,85.46845599274785,5.640131
5811,23.453170522028266,85.46845599274785,5.729479
5812,23.45290102744303,85.46845599274785,14.805476
5813,23.452631532857794,85.46845599274785,12.740873
5814,23.452362038272557,85.46845599274785,14.865175
5815,23.45209254368732,85.46845599274785,8.876185
5816,23.451823049102085,85.46845599274785,5.817349
5817,23.45155355451685,85.46845599274785,3.7792807
5818,23.451284059931613,85.46845599274785,4.64688
5819,23.451014565346377,85.46845599274785,4.6954947
5820,23.450745070761144,85.46845599274785,4.6660256
5821,23.450475576175908,85.46845599274785,3.5228508
5822,23.45020608159067,85.46845599274785,1.8672951
5842,23.444816189885955,85.46845599274785,3.1146786
5843,23.44454669530072,85.46845599274785,3.1146786
5844,23.444277200715483,85.46845599274785,4.8202558
5845,23.444007706130247,85.46845599274785,4.680941
5846,23.44373821154501,85.46845599274785,6.081488
5847,23.443468716959774,85.46845599274785,8.196394
5848,23.44319922237454,85.46845599274785,8.585057
5849,23.442929727789302,85.46845599274785,9.363266
5850,23.442660233204066,85.46845599274785,9.224259
5851,23.44239073861883,85.46845599274785,7.156188
5852,23.442121244033594,85.46845599274785,7.480137
5853,23.44185174944836,85.46845599274785,5.776736
5854,23.441582254863125,85.46845599274785,3.0745971
5855,23.44131276027789,85.46845599274785,7.480137
5856,23.441043265692652,85.46845599274785,7.97754
5862,23.439426298181235,85.46845599274785,1.8672951
6086,23.43214994437987,85.46872548733309,1.8672951
6087,23.431880449794633,85.46872548733309,1.8672951
6148,23.46853171338671,85.46899498191833,4.222248
6149,23.468262218801474,85.46899498191833,9.270388
6150,23.467992724216238,85.46899498191833,9.270388
6151,23.467723229631,85.46899498191833,8.963286
6152,23.467453735045765,85.46899498191833,8.304712
6153,23.46718424046053,85.46899498191833,8.630097
6154,23.466914745875293,85.46899498191833,8.630097
6155,23.466645251290057,85.46899498191833,8.559678
6156,23.46637575670482,85.46899498191833,8.4749775
6157,23.466106262119585,85.46899498191833,17.629099
6158,23.465836767534352,85.46899498191833,17.014973
6159,23.465567272949116,85.46899498191833,14.501479
6160,23.46529777836388,85.46899498191833,17.629099
6161,23.465028283778643,85.46899498191833,10.971062
6162,23.464758789193407,85.46899498191833,5.6726966
6163,23.46448929460817,85.46899498191833,3.7719657
6164,23.464219800022935,85.46899498191833,3.315431
6165,23.4639503054377,85.46899498191833,3.5228508
6166,23.463680810852463,85.46899498191833,3.4327126
6167,23.463411316267226,85.46899498191833,1.8672951
6184,23.45882990831822,85.46899498191833,7.97754
6185,23.458560413732982,85.46899498191833,7.97754
6186,23.458290919147746,85.46899498191833,7.97754
6187,23.45802142456251,85.46899498191833,10.166698
6188,23.457751929977274,85.46899498191833,10.162035
6189,23.457482435392038,85.46899498191833,10.162035
6190,23.4572129408068,85.46899498191833,10.162035
6191,23.45694344622157,85.46899498191833,10.6172
6192,23.456673951636333,85.46899498191833,9.767982
6193,23.456404457051097,85.46899498191833,14.142016
6194,23.45613496246586,85.46899498191833,5.67304
6195,23.455865467880624,85.46899498191833,6.0515885
6196,23.455595973295388,85.46899498191833,8.052385
6197,23.455326478710152,85.46899498191833,3.3925273
6198,23.455056984124916,85.46899498191833,3.388757
6199,23.45478748953968,85.46899498191833,9.176579
6200,23.454517994954443,85.46899498191833,1.8672951
6201,23.454248500369207,85.46899498191833,1.8672951
6202,23.45397900578397,85.46899498191833,1.8672951
6206,23.45290102744303,85.46899498191833,4.222248
6207,23.452631532857794,85.46899498191833,1.8672951
6453,23.439426298181235,85.46926447650355,6.0721993
6494,23.428377020186566,85.46926447650355,4.222248
6495,23.42810752560133,85.46926447650355,3.4327126
6496,23.427838031016094,85.46926447650355,6.1632843
6497,23.427568536430858,85.46926447650355,7.4818873
6498,23.42729904184562,85.46926447650355,14.658023
6499,23.427029547260386,85.46926447650355,14.658023
6500,23.426760052675153,85.46926447650355,14.346529
6501,23.47958099138138,85.4695339710888,14.105167
6502,23.479311496796143,85.4695339710888,13.859957
6503,23.479042002210907,85.4695339710888,15.745443
6504,23.47877250762567,85.4695339710888,16.79044
6505,23.478503013040434,85.4695339710888,12.740873
6506,23.4782335184552,85.4695339710888,10.993808
6507,23.477964023869966,85.4695339710888,4.1938934
6508,23.47769452928473,85.4695339710888,3.7792807
6509,23.477425034699493,85.4695339710888,6.0600595
6510,23.477155540114257,85.4695339710888,6.23435
6511,23.47688604552902,85.4695339710888,6.23435
6528,23.47230463758001,85.4695339710888,7.806718
6529,23.472035142994777,85.4695339710888,4.222248
6530,23.47176564840954,85.4695339710888,6.23435
6531,23.471496153824305,85.4695339710888,6.23435
6532,23.47122665923907,85.4695339710888,3.4327126
6533,23.470957164653832,85.4695339710888,6.23435
6534,23.470687670068596,85.4695339710888,3.7400482
6535,23.47041817548336,85.4695339710888,3.7400482
6536,23.470148680898124,85.4695339710888,11.829994
6537,23.469879186312887,85.4695339710888,15.53739
6538,23.46960969172765,85.4695339710888,11.392027
6539,23.469340197142415,85.4695339710888,3.572395
6540,23.46907070255718,85.4695339710888,3.4327126
6541,23.468801207971946,85.4695339710888,4.958083
6542,23.46853171338671,85.4695339710888,3.3486784
6543,23.468262218801474,85.4695339710888,5.889615
6544,23.467992724216238,85.4695339710888,5.0913925
6545,23.467723229631,85.4695339710888,9.270388
6546,23.467453735045765,85.4695339710888,7.806718
6547,23.46718424046053,85.4695339710888,7.806718
6548,23.466914745875293,85.4695339710888,7.806718
6549,23.466645251290057,85.4695339710888,7.806718
6550,23.46637575670482,85.4695339710888,7.806718
6551,23.466106262119585,85.4695339710888,7.806718
6552,23.465836767534352,85.4695339710888,7.806718
6553,23.465567272949116,85.4695339710888,1.8672951
6793,23.45397900578397,85.46980346567403,1.8672951
6794,23.45370951119874,85.46980346567403,4.594148
6795,23.453440016613502,85.46980346567403,3.0745971
6796,23.453170522028266,85.46980346567403,3.0745971
6797,23.45290102744303,85.46980346567403,1.8672951
6798,23.452631532857794,85.46980346567403,1.8672951
6799,23.452362038272557,85.46980346567403,1.8672951
6839,23.441582254863125,85.46980346567403,5.7131124
6840,23.44131276027789,85.46980346567403,8.058603
6841,23.441043265692652,85.46980346567403,6.1563854
6842,23.440773771107416,85.46980346567403,9.619979
6843,23.44050427652218,85.46980346567403,9.48652
6844,23.440234781936944,85.46980346567403,9.48652
6845,23.439965287351708,85.46980346567403,9.718408
6846,23.43969579276647,85.46980346567403,12.268656
6847,23.439426298181235,85.46980346567403,9.718408
6848,23.439156803596,85.46980346567403,9.718408
6849,23.438887309010767,85.46980346567403,13.221447
6850,23.43861781442553,85.46980346567403,14.571985
6851,23.438348319840294,85.46980346567403,15.248172
6852,23.438078825255058,85.46980346567403,10.951426
6853,23.437809330669822,85.46980346567403,11.135745
6854,23.437539836084586,85.46980346567403,7.3900094
6855,23.43727034149935,85.46980346567403,7.7237425
6856,23.437000846914113,85.46980346567403,3.4327126
6871,23.432958428135574,85.46980346567403,1.8672951
6872,23.43268893355034,85.46980346567403,1.8672951
6873,23.432419438965105,85.46980346567403,1.8672951
6874,23.43214994437987,85.46980346567403,3.4327126
6875,23.431880449794633,85.46980346567403,4.2836447
6876,23.431610955209397,85.46980346567403,4.3952885
6877,23.43134146062416,85.46980346567403,3.5579
6878,23.431071966038925,85.46980346567403,4.2783003
6879,23.43080247145369,85.46980346567403,5.5285616
6880,23.430532976868452,85.46980346567403,3.7564125
6881,23.430263482283216,85.46980346567403,8.254046
6882,23.42999398769798,85.46980346567403,12.261399
6883,23.429724493112747,85.46980346567403,5.6619587
6884,23.42945499852751,85.46980346567403,6.114633
6885,23.429185503942275,85.46980346567403,5.5717964
6886,23.42891600935704,85.46980346567403,5.3602448
6887,23.428646514771803,85.46980346567403,3.1484408
6888,23.428377020186566,85.46980346567403,3.141267
6889,23.42810752560133,85.46980346567403,5.1900177
6890,23.427838031016094,85.46980346567403,6.23435
6891,23.427568536430858,85.46980346567403,4.222248
6892,23.42729904184562,85.46980346567403,4.222248
6893,23.427029547260386,85.46980346567403,4.222248
6894,23.426760052675153,85.46980346567403,4.222248
6895,23.47958099138138,85.47007296025926,7.806718
6896,23.479311496796143,85.47007296025926,7.806718
6897,23.479042002210907,85.47007296025926,7.806718
7137,23.467453735045765,85.4703424548445,1.8672951
7138,23.46718424046053,85.4703424548445,1.8672951
7139,23.466914745875293,85.4703424548445,1.8672951
7140,23.466645251290057,85.4703424548445,4.222248
7141,23.46637575670482,85.4703424548445,4.222248
7142,23.466106262119585,85.4703424548445,7.806718
7143,23.465836767534352,85.4703424548445,7.806718
7144,23.465567272949116,85.4703424548445,7.806718
7185,23.454517994954443,85.4703424548445,4.8536687
7186,23.454248500369207,85.4703424548445,4.9691195
7187,23.45397900578397,85.4703424548445,15.12065
7188,23.45370951119874,85.4703424548445,9.767982
7189,23.453440016613502,85.4703424548445,9.927805
7190,23.453170522028266,85.4703424548445,11.163555
7191,23.45290102744303,85.4703424548445,15.110637
7192,23.452631532857794,85.4703424548445,16.792618
7193,23.452362038272557,85.4703424548445,15.552305
7194,23.45209254368732,85.4703424548445,15.552305
7195,23.451823049102085,85.4703424548445,13.482323
7196,23.45155355451685,85.4703424548445,9.767406
7197,23.451284059931613,85.4703424548445,5.1268773
7198,23.451014565346377,85.4703424548445,4.6921744
7199,23.450745070761144,85.4703424548445,4.6660256
7200,23.450475576175908,85.4703424548445,4.6660256
7201,23.45020608159067,85.4703424548445,4.6660256
7215,23.44643315739737,85.4703424548445,1.8672951
7216,23.446163662812133,85.4703424548445,1.8672951
7217,23.445894168226896,85.4703424548445,2.5337687
7218,23.44562467364166,85.4703424548445,3.4327126
7219,23.445355179056424,85.4703424548445,3.303788
7220,23.445085684471188,85.4703424548445,3.7792807
7221,23.444816189885955,85.4703424548445,3.7792807
7222,23.44454669530072,85.4703424548445,4.71835
7223,23.444277200715483,85.4703424548445,4.6653805
7224,23.444007706130247,85.4703424548445,4.879301
7225,23.44373821154501,85.4703424548445,3.9313595
7226,23.443468716959774,85.4703424548445,3.462351
7227,23.44319922237454,85.4703424548445,3.8261867
7228,23.442929727789302,85.4703424548445,4.43756
7229,23.442660233204066,85.4703424548445,3.4327126
7230,23.44239073861883,85.4703424548445,3.4327126
7231,23.442121244033594,85.4703424548445,3.4327126
7232,23.44185174944836,85.4703424548445,3.5285077
7233,23.441582254863125,85.4703424548445,3.3402898
7234,23.44131276027789,85.4703424548445,5.776736
7235,23.441043265692652,85.4703424548445,5.776736
7236,23.440773771107416,85.4703424548445,5.776736
7237,23.44050427652218,85.4703424548445,6.88727
7238,23.440234781936944,85.4703424548445,7.156188
7239,23.439965287351708,85.4703424548445,7.156188
7240,23.43969579276647,85.4703424548445,7.340115
7429,23.44185174944836,85.47061194942974,1.8672951
7482,23.427568536430858,85.47061194942974,4.222248
7483,23.42729904184562,85.47061194942974,1.8672951
7484,23.427029547260386,85.47061194942974,1.8672951
7485,23.426760052675153,85.47061194942974,4.222248
7486,23.47958099138138,85.47088144401498,7.806718
7487,23.479311496796143,85.47088144401498,7.806718
7488,23.479042002210907,85.47088144401498,7.806718
7489,23.47877250762567,85.47088144401498,7.806718
7530,23.467723229631,85.47088144401498,4.222248
7531,23.467453735045765,85.47088144401498,4.958083
7532,23.46718424046053,85.47088144401498,8.112176
